uid,cat
3386731679,0
2190922251,0
27516169,0
2756075913,0
1173796008,0
25798693,1
2356487101,1
113844869,0
3426595955,1
50041595,0
4729801216,1
2493532454,0
525641117,1
128967322,1
201455164,0
242678261,0
76350004,0
28107275,1
2470337090,0
17389318,1
3075856310,0
35679148,0
44171273,1
2582400011,1
573084423,1
2781341306,1
52658832,0
2881993697,0
2882116564,0
17569574,1
39133485,0
410184642,1
36452050,0
602385772,0
39000115,0
110802309,0
31048695,0
11614352,0
4706060432,1
2198520966,1
14604205,0
2821873720,0
90010864,1
37486774,1
400482109,0
302189702,0
201269815,0
14247096,0
560804945,0
3374095166,1
16606215,0
14357495,0
1231686769,0
468875350,1
25392696,1
14462915,0
25102383,0
316818398,0
4830616640,0
33418013,0
1563460766,0
109280446,1
135296855,0
385429543,1
71387443,1
208965399,0
25848157,1
4193358614,1
181033826,0
2681403281,1
2252692974,1
3028999840,1
634182940,0
26361966,1
246590464,0
46955476,1
2169050300,0
4745613554,0
27882000,0
3158574654,1
3012613711,1
19359749,0
931203792,0
905327454,0
749731844,1
15497238,0
244655353,0
15187624,1
71644329,1
14267557,0
297844631,1
19538400,0
205692707,1
83277772,0
39235181,0
23090254,0
3874159216,1
1179331,0
979422440,0
14824759,0
1115827825,0
20844550,0
32474693,0
27868821,0
86572746,0
3222209577,0
23703056,1
31581851,0
78713947,1
310611310,1
336679485,0
715054813,0
112929886,1
3904956605,1
467680523,1
380358833,0
291753876,1
126697180,0
16807199,1
62685869,1
62343897,0
858920012,1
38443092,1
7848802,0
15620451,0
2371211173,1
3344706796,1
138607646,1
860774821,0
33021433,1
707305604,0
5412522,1
365579726,1
16088535,1
3874263406,0
11825392,0
137523728,1
41764193,0
3301801318,1
1355278124,0
2782262306,0
2754774448,1
15025385,1
20017835,0
65486860,1
80692672,0
1378289096,1
107464542,1
16948007,1
66479106,1
209487731,1
336237145,1
1545950251,1
355257204,1
125993975,0
26539256,1
17130106,1
22441656,0
3889878142,0
1381130749,1
3306678619,1
168673083,0
2790869677,0
15600527,1
332876684,1
3561529155,1
385105064,0
3266492972,1
30761555,1
4568399421,1
19714200,0
6751172,1
892111028,0
17289289,0
25086658,1
38225293,1
1465917727,1
4056151539,1
3302758570,1
540060814,1
21896804,0
423781079,1
28414536,1
40608796,1
46177582,0
17980920,0
22181755,1
997788187,1
1977245696,0
14124000,0
3271428955,1
2419819718,0
3438614458,1
21044752,0
15893354,0
2984828909,0
15112845,1
86102456,0
3267459871,1
131900363,1
51913011,0
1244602136,1
2309160228,0
874732650,1
14935148,1
7437662,0
3252236718,0
111381659,0
16797776,1
39251485,1
570436599,0
170921358,0
340136728,1
200885527,1
304625742,0
20618238,0
2217837433,0
3285498990,1
380324949,0
579932905,1
2843842437,1
2425957368,1
4779676104,0
953173152,1
195856294,0
221260532,1
158820629,0
2471425806,0
823691136,0
862374578,0
463765807,1
218325695,0
353942831,0
463352013,0
23442090,0
15519766,0
4033886218,1
3107678144,1
1129681555,1
227520992,1
4699784448,0
1519992018,1
125679377,1
600467208,0
258618079,1
22827727,1
72737936,0
559906522,0
8660462,0
17544524,0
395728089,1
3225615220,0
126584285,0
62123765,1
23549057,0
278153569,0
210982195,0
401525470,1
2732199194,0
1135422806,0
1127884477,0
146166918,1
4729495227,1
14195743,1
254097441,0
913449457,1
206525910,1
918169628,0
1638779989,0
27074082,1
14873837,0
460455648,1
237887833,1
250212348,1
385412944,1
235072957,1
494141514,1
16656993,0
37545086,1
117580072,1
29388019,1
20543696,0
281874805,0
188191969,1
61609932,1
262150570,1
735839328,1
174149115,0
4864258233,0
1365487406,0
20959509,1
2164218828,1
5542742,1
95720207,0
245513323,0
26722530,0
2594324894,0
242882658,1
16607495,1
18746212,1
747782148,1
794511126,1
48414199,1
15103737,1
129386020,1
114280960,0
622297070,1
431728339,0
11395432,1
4752127434,1
20024423,0
3130401,1
416973960,0
791893795,1
459892300,1
11370392,0
27481290,0
68767026,0
17012466,0
1576172480,1
931672314,1
398413123,0
992968910,1
2329210838,0
3192607970,1
330517774,0
59557506,0
64329737,0
900708241,1
236508356,1
24300389,1
598405922,0
2571871261,0
1287028086,1
585964627,0
25598752,1
60215837,1
18769823,1
2471494160,1
2302329205,1
2685907627,0
4923811,1
3577593918,0
268634020,1
3254017719,0
294084341,0
149212376,0
620604622,1
29600767,0
86618676,0
241207373,1
4823009955,1
4064180956,1
618481944,1
2251341240,0
43018063,1
21831505,0
49150206,1
86836768,1
448371328,1
17888436,0
144360870,0
46963,0
35477286,0
4495923140,0
25733484,0
373683618,0
2995305211,0
341226434,0
3235692566,1
36578556,0
2751358821,0
2455796682,0
1132806596,1
1391074627,0
17655090,0
214169085,1
45876237,1
1666516826,1
323662027,0
25002819,1
153944899,1
23403105,1
106054169,1
3309654696,1
16147393,1
15431938,1
48590274,1
303512493,0
7131782,1
836232336,0
19899606,0
509090324,1
285710435,1
90557915,1
3257146604,0
4663461,1
4295068272,0
478189568,1
131373681,1
71132538,0
2268034429,0
179245596,0
73408582,1
1857007009,0
18170890,0
724753326,1
1465001628,0
545530500,1
290742848,0
3184935853,1
2790376621,0
365087295,1
28329944,0
179380395,0
5555292,0
13023332,1
2469936716,1
3958178062,0
35326696,1
97171189,0
636593916,1
326917598,1
70497129,0
14418481,0
429391248,0
1330159460,1
263000280,1
1877359123,1
25835740,0
4148518693,1
87603593,0
15496315,1
87318833,0
148397910,1
1589150083,1
1575689569,0
18343798,1
3333062421,0
15314812,1
40344355,0
231596857,0
729842940,1
42995067,1
361400752,0
161297639,0
219684112,0
432990474,1
74045681,0
174568000,1
74227418,0
128134045,1
25186026,0
2716184392,0
109025212,0
419243176,1
1906951,0
22012091,1
142721190,1
860777012,0
2745838338,1
4207961,1
49217025,0
33075750,1
3956285842,0
23363658,0
2736700434,1
34676138,0
119841769,1
20810761,1
4736906367,0
2585382418,1
3964942633,1
304417318,1
99670103,1
808069566,1
210975916,0
38460804,0
27427649,0
110925987,0
3389770233,0
15617113,1
26509199,0
2282546678,1
17147083,0
288870124,0
27975880,1
427655573,1
39254469,0
2848313355,0
1759181,0
56745107,1
16957166,0
29862776,0
339383594,0
4657486636,1
73595284,0
15267773,1
308662120,0
15893116,1
300954286,0
2281541443,1
67072029,0
328587148,1
15831521,0
3237359561,0
1941436753,1
14413441,1
3981225735,0
5514642,0
3165033669,1
938922182,0
69993388,1
68923880,0
4670088800,0
189873822,1
71627462,0
346541497,0
497473185,0
203936106,0
1173685621,0
22523087,1
464926743,0
636839895,1
95056798,1
242558829,1
22578763,1
66768858,1
22230121,0
11345,1
45993,1
285097277,0
598947276,1
746263038,1
423966379,0
440917319,1
